text,preprocessed,label,raw_anger,raw_anticipation,raw_disgust,raw_fear,raw_joy,raw_sadness,raw_surprise,raw_trust,emotion_words
It's loaded .,['loaded'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It's good to meet you .,"['good', 'meet']",5,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
Why you got ta shout ?,"['got', 'ta', 'shout']",1,0.667,0.0,0.0,0.0,0.0,0.0,0.641,0.0,['shout']
Which hedgehog ?,['hedgehog'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I know you women got ta pretend to be offended .,"['know', 'woman', 'got', 'ta', 'pretend', 'offended']",3,0.652,0.0,0.0,0.0,0.0,0.5,0.0,0.0,['offended']
Are you telling me he's carrying a. and a. ?,"['telling', 'he', 'carrying']","1, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I thought you might want a little cheering up .,"['thought', 'might', 'want', 'little', 'cheering']",5,0.0,0.414,0.0,0.0,0.859,0.0,0.0,0.0,"['thought', 'cheering']"
"Ah , the ring !","['ah', 'ring']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I have not !,[],"8, 1, 4, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
There are no more stops between here and [LOCATION] .,"['stop', 'location']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"And don't try anything funny , cos you know what you'll get .","['dont', 'try', 'anything', 'funny', 'co', 'know', 'youll', 'get']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,['youll']
"It's impossible . Now time is up , [LOCATION]'s doing it's audit .","['impossible', 'time', 'location', 'audit']","1, 6, 7",0.0,0.516,0.0,0.0,0.0,0.5,0.0,0.0,"['impossible', 'time']"
They just all happened to be in the same place ...,"['happened', 'place']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It is not educated . Then it repents .,"['educated', 'repents']","8, 1, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They're humans first .,"['theyre', 'human', 'first']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You do me an injustice .,['injustice'],1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['injustice']
I've been thinkin' about gettin' on the highway patrol .,"['ive', 'thinkin', 'gettin', 'highway', 'patrol']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,['patrol']
I hate them .,['hate'],1,0.828,0.0,0.695,0.484,0.0,0.656,0.0,0.0,['hate']
I don't think I've seen you before .,"['dont', 'think', 'ive', 'seen']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Do you approvechamos ?,['approvechamos'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I had a dream that it wasn't right .,"['dream', 'wasnt', 'right']","3, 6",0.0,0.0,0.0,0.0,0.484,0.0,0.0,0.0,['dream']
Isn't the reverse possible ?,"['isnt', 'reverse', 'possible']","2, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It's black smoke .,"['black', 'smoke']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Things'll be different when [PERSON] gets back .,"['thingsll', 'different', 'person', 'get', 'back']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They're two nice Jewish boys from [LOCATION] .,"['theyre', 'two', 'nice', 'jewish', 'boy', 'location']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'll give you a minute and seconds .,"['ill', 'give', 'minute', 'second']",1,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
I do not peek .,['peek'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'm out of my mind ?,"['im', 'mind']",6,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,['mind']
Then stop calling me .,"['stop', 'calling']","1, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You're lovely .,"['youre', 'lovely']",5,0.0,0.555,0.0,0.0,0.719,0.009,0.18,0.586,['lovely']
I don't think so .,"['dont', 'think']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
That's got it .,"['thats', 'got']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Bye , everybody !","['bye', 'everybody']",5,0.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,['bye']
You have a lot of faith in us !,"['lot', 'faith', 'u']",7,0.0,0.438,0.0,0.0,0.453,0.0,0.0,0.742,['faith']
"If I give you a raft of it now over the phone , can you print it up and spread a billion copies of it ?","['give', 'raft', 'phone', 'print', 'spread', 'billion', 'copy']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They got away .,"['got', 'away']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"It's not a matter I want to discuss , I tell you .","['matter', 'want', 'discus', 'tell']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['matter']
That's lovely .,"['thats', 'lovely']",5,0.0,0.555,0.0,0.0,0.719,0.009,0.18,0.586,['lovely']
"I will not go back where I came from , because I do not like it there .","['go', 'back', 'came', 'like']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
What then ?,[],"1, 4, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Come on . Cut it out .,"['come', 'cut']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"After you've moved into your permanent home , you'll enjoy mechanised servants .","['youve', 'moved', 'permanent', 'home', 'youll', 'enjoy', 'mechanised', 'servant']",5,0.0,0.578,0.0,0.0,1.371,0.0,0.0,1.1560000000000001,"['home', 'youll', 'enjoy', 'servant']"
"But in no time at all , you'll be soldiers .","['time', 'youll', 'soldier']",2,0.258,0.516,0.0,0.0,0.0,0.273,0.0,0.328,"['time', 'youll', 'soldier']"
"Come on , you flabby old goat , give it to me .","['come', 'flabby', 'old', 'goat', 'give']",3,0.0,0.0,0.555,0.0,0.0,0.0,0.0,0.0,['flabby']
I wasn't really sure that Judge [PERSON] had a firm grip,"['wasnt', 'really', 'sure', 'judge', 'person', 'firm', 'grip']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,['judge']
"( giggles ) oh , you don't .","['giggle', 'oh', 'dont']","8, 5",0.0,0.0,0.0,0.0,0.802,0.0,0.0,0.0,['giggle']
Keep your voice down .,"['keep', 'voice']","1, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I don't say that with any kind of blame or accusation , but that is when it started .","['dont', 'say', 'kind', 'blame', 'accusation', 'started']",6,0.994,0.0,0.898,0.0,0.621,0.0,0.0,0.641,"['kind', 'blame', 'accusation']"
Nothing will ever happen to me anymore !,"['nothing', 'ever', 'happen', 'anymore']",5,0.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,['happen']
He sounds terrific .,"['sound', 'terrific']","2, 5",0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,['terrific']
What happens to the gold in our safe ?,"['happens', 'gold', 'safe']",4,0.0,0.0,0.0,0.0,0.422,0.0,0.0,0.672,['safe']
"Men , the rest of the platoon ?","['men', 'rest', 'platoon']",2,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,['rest']
Me three .,['three'],"8, 2, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Kaili ...,['kaili'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I think you're right .,"['think', 'youre', 'right']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Here , you have a go .",['go'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Please , don't let him do it !","['please', 'dont', 'let']","1, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"If they find out you're FBI , we have a problem .","['find', 'youre', 'fbi', 'problem']",4,0.0,0.0,0.0,0.266,0.0,0.438,0.0,0.0,['problem']
There's a big hole in the flight deck .,"['there', 'big', 'hole', 'flight', 'deck']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You've been told .,"['youve', 'told']","1, 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Yeah , right .","['yeah', 'right']","3, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
We need your dreams and stories to exist .,"['need', 'dream', 'story', 'exist']",8,0.0,0.0,0.0,0.0,0.484,0.0,0.0,0.0,['dream']
Scrub all day and I can still smell it ...,"['scrub', 'day', 'still', 'smell']",3,0.061,0.0,0.687,0.0,0.0,0.0,0.0,0.0,"['scrub', 'smell']"
Let me talk to her again .,"['let', 'talk']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
And you know how vain women are .,"['know', 'vain', 'woman']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Too much vodka .,"['much', 'vodka']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , [PERSON] seems divinely happy .","['well', 'person', 'seems', 'divinely', 'happy']",5,0.0,0.555,0.0,0.0,0.788,0.0,0.0,0.609,['happy']
I do not know who plays the violin . [PERSON] .,"['know', 'play', 'violin', 'person']","2, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I was shot up pretty bad .,"['shot', 'pretty', 'bad']",4,1.125,0.414,0.391,1.109,0.469,0.9690000000000001,0.711,0.367,"['shot', 'pretty', 'bad']"
Glad you reminded me .,"['glad', 'reminded']",5,0.0,0.536,0.0,0.0,0.781,0.0,0.0,0.0,['glad']
Died thinking it might be over between us .,"['died', 'thinking', 'might', 'u']","8, 4, 6",0.0,0.0,0.0,0.0,0.0,0.906,0.0,0.0,['died']
So ... what in the hell takes you to [LOCATION] every five minutes ?,"['hell', 'take', 'location', 'every', 'five', 'minute']",1,0.853,0.0,0.68,0.86,0.0,0.7,0.0,0.0,['hell']
That is ridiculous .,['ridiculous'],"1, 3",0.289,0.0,0.352,0.0,0.0,0.0,0.0,0.0,['ridiculous']
"Well , it should be a pretty smooth flight . The weather's clear to [LOCATION] .","['well', 'pretty', 'smooth', 'flight', 'weather', 'clear', 'location']","8, 5",0.0,0.414,0.0,0.0,0.469,0.0,0.0,0.367,['pretty']
Move and I'll slit your throat !,"['move', 'ill', 'slit', 'throat']",1,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
Hanford has extensive outdoor experience .,"['hanford', 'extensive', 'outdoor', 'experience']",8,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,['experience']
"This town likes its nasty little , backstairs gossip .","['town', 'like', 'nasty', 'little', 'backstairs', 'gossip']",3,0.672,0.0,0.703,0.466,0.0,0.484,0.0,0.484,"['like', 'nasty']"
Nail it .,['nail'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Honey , dinner will be ready in about 30 , minutes .","['honey', 'dinner', 'ready', '30', 'minute']",2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['ready']
"This is a great exercise for the inner thigh . When I count to ,","['great', 'exercise', 'inner', 'thigh', 'count']","8, 2",0.0,0.0,0.0,0.0,0.258,0.0,0.0,0.43,"['exercise', 'count']"
I like street cats .,"['like', 'street', 'cat']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
In here ! Quickly !,['quickly'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
[PERSON] was right . You are lovely .,"['person', 'right', 'lovely']","5, 7",0.0,0.555,0.0,0.0,0.719,0.009,0.18,0.586,['lovely']
I'll give it back to you in the morning .,"['ill', 'give', 'back', 'morning']",8,0.333,0.0,0.492,0.621,0.25,0.594,0.0,0.0,"['ill', 'morning']"
"Will you hold this a minute , please ?","['hold', 'minute', 'please']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I sure pity the people that have to breathe in the daytime .,"['sure', 'pity', 'people', 'breathe', 'daytime']",3,0.0,0.0,0.0,0.0,0.0,0.547,0.0,0.0,['pity']
"I mean , didn't you feel like A complete piece of gutless , spineless , Primordial slime ?","['mean', 'didnt', 'feel', 'like', 'complete', 'piece', 'gutless', 'spineless', 'primordial', 'slime']",3,0.0,0.0,0.781,0.0,0.515,0.0,0.0,0.484,"['like', 'complete', 'slime']"
"Now , this is pretty great .","['pretty', 'great']",5,0.0,0.414,0.0,0.0,0.469,0.0,0.0,0.367,['pretty']
"And lo and behold , we get through all of it ... the jackpot , the horse , this headcase [PERSON] , and here's this horse , ready to run .","['lo', 'behold', 'get', 'jackpot', 'horse', 'headcase', 'person', 'here', 'horse', 'ready', 'run']","8, 2",0.0,1.1560000000000001,0.0,0.25,0.641,0.0,0.812,0.782,"['jackpot', 'horse', 'horse', 'ready', 'run']"
I can't believe it myself .,"['cant', 'believe']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"A great dandy , but very clever .","['great', 'dandy', 'clever']",8,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,['dandy']
God damn it .,"['god', 'damn']",1,0.735,0.484,0.359,0.094,0.545,0.0,0.0,0.617,"['god', 'damn']"
Someone gathered the powders to sleep to the tonic ?,"['someone', 'gathered', 'powder', 'sleep', 'tonic']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What do they want with us ?,"['want', 'u']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Not mentally .,['mentally'],6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , this is more like it .","['well', 'like']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
"If he found out , he'd insist upon doing it himself if he had the money , which I doubt .","['found', 'hed', 'insist', 'upon', 'money', 'doubt']",4,0.256,0.586,0.0,0.25,0.789,0.359,0.203,1.046,"['found', 'insist', 'money', 'doubt']"
"Has anyone considered trying , Open sesame  ? ","['anyone', 'considered', 'trying', 'open', 'sesame']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Absolutely . Please , go and see them .","['absolutely', 'please', 'go', 'see']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Those of you in favor of these articles , raise your right hands and say aye !","['favor', 'article', 'raise', 'right', 'hand', 'say', 'aye']",8,0.0,0.0,0.0,0.0,0.348,0.0,0.0,0.0,['favor']
"The sun can kill some of us , like [PERSON] .","['sun', 'kill', 'u', 'like', 'person']",4,0.0,0.445,0.0,0.962,0.266,0.797,0.172,0.9219999999999999,"['sun', 'kill', 'like']"
Jolly good .,"['jolly', 'good']",5,0.0,0.383,0.0,0.0,1.4380000000000002,0.0,0.219,0.617,"['jolly', 'good']"
Have multiple targets sighted .,"['multiple', 'target', 'sighted']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Don't panic .,"['dont', 'panic']","8, 4",0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,['panic']
What do you think ?,['think'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Whether we live or die may depend on what happens here .,"['whether', 'live', 'die', 'may', 'depend', 'happens']",4,0.0,0.383,0.0,0.766,0.406,0.773,0.0,0.594,"['live', 'die', 'depend']"
We got a schedule . Come on .,"['got', 'schedule', 'come']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Rely on me , Papa .","['rely', 'papa']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,['rely']
How do you know what I want ?,"['know', 'want']","6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
All we want to do is talk to you .,"['want', 'talk']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It's for a good cause .,"['good', 'cause']",5,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
There's better things waiting for you when you get out .,"['there', 'better', 'thing', 'waiting', 'get']","8, 2",0.0,0.664,0.0,0.141,0.0,0.0,0.0,0.0,['waiting']
"May it please the court , I submit that my entire line of defense ... is based on the proposition that persons of the female sex ... should be dealt with before the law as equals of persons of the male sex .","['may', 'please', 'court', 'submit', 'entire', 'line', 'defense', 'based', 'proposition', 'person', 'female', 'sex', 'dealt', 'law', 'equal', 'person', 'male', 'sex']",1,0.624,2.8509999999999995,0.0,0.542,1.244,0.0,0.0,1.641,"['court', 'submit', 'defense', 'sex', 'dealt', 'law', 'sex']"
He didn't say anything about a dam .,"['didnt', 'say', 'anything', 'dam']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , then , our timing's perfect .","['well', 'timing', 'perfect']",5,0.0,0.445,0.0,0.0,0.719,0.0,0.0,1.0390000000000001,"['timing', 'perfect']"
What the blaze is going on here ?,"['blaze', 'going']",7,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['blaze']
You have no respect for position .,"['respect', 'position']",3,0.0,0.438,0.0,0.0,0.5,0.0,0.0,0.75,['respect']
Fuck it . I start with me .  ,"['fuck', 'start']",1,0.0,0.75,0.0,0.0,0.0,0.0,0.344,0.0,['start']
I don't think you'll be able to stand it long .,"['dont', 'think', 'youll', 'able', 'stand', 'long']",4,0.0,0.406,0.0,0.0,0.0,0.0,0.0,0.328,"['youll', 'long']"
You could call me a freak of nature .,"['could', 'call', 'freak', 'nature']",6,0.0,0.0,0.0,0.562,0.5,0.0,0.0,0.0,"['freak', 'nature']"
I'll take you to him .,"['ill', 'take']",8,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
I was just calling because I'm having a game night .,"['calling', 'im', 'game', 'night']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I will get off there and my chauffeur will take you to your destination .,"['get', 'chauffeur', 'take', 'destination']",8,0.0,0.703,0.0,0.109,0.281,0.17,0.148,0.0,['destination']
You and the boys take care of him .,"['boy', 'take', 'care']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
When it's gone we're done feeding ' . - Pass the chicken .,"['gone', 'done', 'feeding', 'pas', 'chicken']",2,0.0,0.0,0.0,0.234,0.0,0.453,0.0,0.0,"['gone', 'chicken']"
Will you let go of me !,"['let', 'go']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Will you go to the medical officer with me and repeat what you've said ?,"['go', 'medical', 'officer', 'repeat', 'youve', 'said']","8, 4",0.0,0.438,0.0,0.297,0.0,0.0,0.0,1.117,"['medical', 'officer']"
"I certainly don't consciously realise it , and I think that's pretty rotten of you to say that .","['certainly', 'dont', 'consciously', 'realise', 'think', 'thats', 'pretty', 'rotten', 'say']",3,0.0,0.414,0.0,0.0,0.469,0.0,0.0,0.367,['pretty']
"Sorry , sister .","['sorry', 'sister']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Stole my Tintoretto . and my [PERSON] . And it has taken all [PERSON]'s bronze [LOCATION] the Countess .,"['stole', 'tintoretto', 'person', 'taken', 'person', 'bronze', 'location', 'countess']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
How you doin' ?,['doin'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"We won , [PERSON] .",['person'],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I understand this is a difficult decision but there are human lives at stake , and if help arrives ,","['understand', 'difficult', 'decision', 'human', 'life', 'stake', 'help', 'arrives']",2,0.0,0.0,0.0,0.9850000000000001,0.438,0.0,0.0,0.0,"['difficult', 'life', 'stake', 'help']"
He sweats gasoline that man !,"['sweat', 'gasoline', 'man']",3,0.0,0.0,0.0,0.219,0.0,0.0,0.0,0.0,['sweat']
"Not your fault , don't think that .","['fault', 'dont', 'think']","2, 5",0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,['fault']
"Charming , all of you .",['charming'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"If there was a bum within miles , I was completely attracted to him .","['bum', 'within', 'mile', 'completely', 'attracted']","3, 5, 6",0.0,0.0,0.422,0.0,0.0,0.438,0.0,0.0,['bum']
I haven't heard the sound of home in a while .,"['havent', 'heard', 'sound', 'home']","8, 5, 6",0.0,0.0,0.0,0.0,0.559,0.0,0.0,0.0,['home']
Let's go !,"['let', 'go']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Enough of your tricks !,"['enough', 'trick']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,['trick']
l'll bring [PERSON] and one other .,"['lll', 'bring', 'person', 'one']","2, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Have they moved the embassy , or are you hijacking me ?","['moved', 'embassy', 'hijacking']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
♪ ♪ What are you thinking ?,"['', 'thinking']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They're waiting for enlightenment .,"['theyre', 'waiting', 'enlightenment']",2,0.0,0.664,0.0,0.141,0.609,0.0,0.0,0.602,"['waiting', 'enlightenment']"
Turn back the clock ?,"['turn', 'back', 'clock']",1,0.0,0.375,0.133,0.0,0.0,0.0,0.0,0.0,"['turn', 'clock']"
"Well , I never said that .","['well', 'never', 'said']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Adiran , I'm just very happy to be here .","['adiran', 'im', 'happy']",5,0.0,0.555,0.0,0.0,0.788,0.0,0.0,0.609,['happy']
It ain't worth it .,"['aint', 'worth']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let's just win the game .,"['let', 'win', 'game']",2,0.0,0.0,0.0,0.0,0.727,0.0,0.0,0.0,['win']
Let the party begin .,"['let', 'party', 'begin']",2,0.0,0.0,0.0,0.0,0.765,0.0,0.0,0.0,['party']
You look different .,"['look', 'different']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Satan : I'll be back !,"['satan', 'ill', 'back']","2, 5",0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
"I know all about you , back from your first fight with Apollo Creed .","['know', 'back', 'first', 'fight', 'apollo', 'creed']",3,0.667,0.0,0.0,0.719,0.0,0.0,0.0,0.0,['fight']
Tell me about you .,['tell'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Now , what's this About your having a religious problem ?","['whats', 'religious', 'problem']",7,0.0,0.0,0.0,0.266,0.0,0.438,0.0,0.0,['problem']
Isn't this the same desk ... ?,"['isnt', 'desk']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
He can't win in the House .,"['cant', 'win', 'house']",8,0.0,0.0,0.0,0.0,0.727,0.0,0.0,0.0,['win']
"That's kinda sick , huh ?","['thats', 'kinda', 'sick', 'huh']","1, 3",0.0,0.0,0.578,0.0,0.0,0.531,0.0,0.0,['sick']
But he's got a good practice .,"['he', 'got', 'good', 'practice']",8,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
"I've been sick , [PERSON] .","['ive', 'sick', 'person']",6,0.0,0.0,0.578,0.0,0.0,0.531,0.0,0.0,['sick']
They making it tough on you ?,"['making', 'tough']","1, 2, 4",0.0,0.0,0.0,0.0,0.0,0.212,0.0,0.0,['tough']
Otherwise I'm gonna fuck you up good !,"['otherwise', 'im', 'gonna', 'fuck', 'good']",1,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
"I did that beautifully , didn't I ?","['beautifully', 'didnt']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Yes ? What is it ?,['yes'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Shut it down !,['shut'],"1, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"In other words , it doesn't hurt a bit .","['word', 'doesnt', 'hurt', 'bit']",5,0.561,0.0,0.0,0.688,0.0,0.688,0.0,0.477,"['word', 'hurt']"
What the hell am I living around here for ? ,"['hell', 'living', 'around']","1, 3, 6",0.853,0.0,0.68,0.86,0.312,0.7,0.0,0.0,"['hell', 'living']"
"[PERSON] , are you sure about that ?","['person', 'sure']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
How did this get started ?,"['get', 'started']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Handy little thing , isn't it ?","['handy', 'little', 'thing', 'isnt']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
But he's talking about the illegal part of it .,"['he', 'talking', 'illegal', 'part']",3,0.394,0.0,0.43,0.5,0.0,0.469,0.0,0.0,['illegal']
I know .,['know'],"8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Do you expect me to believe this ?,"['expect', 'believe']",1,0.0,0.742,0.0,0.0,0.0,0.0,0.148,0.477,['expect']
"The girl is my concern , not yours .","['girl', 'concern']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"[PERSON] , I'm getting a bit jumpy , to be honest .","['person', 'im', 'getting', 'bit', 'jumpy', 'honest']",4,0.087,0.0,0.055,0.531,0.303,0.062,0.0,0.844,"['jumpy', 'honest']"
"Yes , my cook excels in preparing these various products .","['yes', 'cook', 'excels', 'preparing', 'various', 'product']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"And it's the truth , of course .","['truth', 'course']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844,['truth']
You can keep 'em !,"['keep', 'em']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What kind of evil spirit are you !,"['kind', 'evil', 'spirit']","1, 3",0.706,0.0,0.758,0.833,1.1360000000000001,0.672,0.0,0.641,"['kind', 'evil', 'spirit']"
"I want a room , a big room .","['want', 'room', 'big', 'room']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
